gene_id	paired_ABC284_1	paired_oxIs12_2	paired_ABC16_2	paired_oxIs12_1	paired_ABC291_1	paired_ABC291_2	paired_ABC16_1	paired_ABC284_2
WBGene00200904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200905	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
WBGene00200906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00200998	13.0	3.0	1.0	11.0	5.0	2.0	3.0	2.0
WBGene00200999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201097	0.0	0.0	0.0	1.76	0.0	0.0	0.0	0.0
WBGene00201098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00201251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
